,multinomial_ranks,rpvals,rstats,tpvals,tstats
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium;Mycobacterium_indicus_pranii,1.7384732651001649,0.28909980159759446,-0.15290418584081186,0.5051340792309715,0.6793092403197983
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium;Mycobacterium_intracellulare,1.8170203255898196,0.041167477444633685,-0.289859387482902,0.015315834641003091,2.664518425868264
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium;Mycobacterium_leprae,1.98230853550498,0.0004909256948512683,-0.47501240701505887,0.00030228768946863506,4.407831308479158
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium;Mycobacterium_marinum,1.7424976515061097,0.1687969260366016,-0.19768042293412394,0.03832716648711444,2.2258357946297807
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium;Mycobacterium_rhodesiae,2.300305156636877,0.027387163907767846,-0.31202670619814343,0.007303719704889906,3.003572226031389
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium;Mycobacterium_sinense,2.3622995900398926,0.00973842748901232,-0.3622261065796855,0.002982395123470343,3.4032597101730673
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium;Mycobacterium_smegmatis,1.6327077435738282,0.3548448640940588,-0.1336395675352382,0.10740164497072642,1.6898337306256082
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium;Mycobacterium_tuberculosis,0.7476189719921784,0.8877450715251397,-0.02047864661124909,0.7265183131945976,0.35497486064052963
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium;Mycobacterium_ulcerans,1.7272123979813294,0.00959372006744047,-0.3628989698518419,0.0020002761424951295,3.5793394385107313
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium;Mycobacterium_vanbaalenii,2.0780784773117738,0.019906225359081306,-0.3283626198710818,0.009775902951093512,2.8712783560672657
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nakamurellaceae;Nakamurella;Nakamurella_multipartita,1.8791467236763677,0.00019664416033240615,-0.5030425130091232,1.2454200410508402e-05,5.846576027110838
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Nocardia;Nocardia_brasilensis,2.013487307954473,0.04451354197837062,-0.28542499106797603,0.0005483772423399011,4.146465830570194
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Nocardia;Nocardia_cyriacigeorgica,2.187000482011481,0.006699492009106421,-0.3786382286754886,0.000427308889411939,4.255817488422066
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Nocardia;Nocardia_farcinica,2.5631277846581177,0.017418561890288887,-0.33495938455308255,8.158475628371607e-05,4.988408593830434
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus;Rhodococcus_equi,1.4775707858092026,0.33247661881597634,-0.13991994309848324,0.12529042260475992,1.6036267620776858
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus;Rhodococcus_erythropolis,2.3890046166664787,0.06385085052624309,-0.26409020925011945,0.01562481190632575,2.6552205503675785
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus;Rhodococcus_jostii,2.3968656348473267,0.07678505338607874,-0.25257972301062576,0.00022286640865376732,4.54207955056741
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus;Rhodococcus_opacus,2.3946180629021363,0.010708296387571642,-0.35792665695103304,0.0012621558184041934,3.781426454129995
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Kribbella;Kribbella_flavida,2.441821365285559,0.0008272263934334532,-0.45788340176903225,0.000942201285866172,3.909473153611361
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Nocardioides,2.5974186944252686,0.000489385315090387,-0.47511291864101973,0.00010336978750138347,4.8826812013691
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiopsaceae;Nocardiopsis;Nocardiopsis_alba,1.3810297983175948,0.10637374660698415,-0.2310964118311615,0.3287664724979803,1.0023577587031798
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiopsaceae;Nocardiopsis;Nocardiopsis_dassonvillei,1.3614227759129245,0.006625549951315519,-0.379112914679232,0.08387818526003861,1.8242767342868185
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiopsaceae;Thermobifida;Thermobifida_fusca,2.149896352220221,1.2060025645118182e-05,-0.5759654759646695,4.045120654171016e-05,5.3045482689319785
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Promicromonosporaceae;Isoptericola;Cellulosimicrobium_variformis,2.526534347463293,0.000118848961830596,-0.517496561383848,1.92135586796125e-05,5.64527996123021
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Promicromonosporaceae;Xylanimonas;Xylanimonas_cellulosilytica,2.352116017270728,0.00011409899512169948,-0.5186394354607959,7.973646831532764e-05,4.998668512568831
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Microlunatus;Microlunatus_phosphovorus,2.2174094604737,0.0008290200936401921,-0.45781041029668246,0.0004639851964853433,4.2197051869517725
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium,1.090885116387053,0.09073307973765495,-0.24177203598248198,0.6187077686411887,0.5059555804935
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium;Propionibacterium_acidipropionici,0.9995651679522232,0.7366226420240114,0.048769328980374026,0.8093886257776035,-0.2445995541449754
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium;Propionibacterium_acnes,2.285673527646704,0.00207659112388536,-0.4253195082440068,0.038934152438159654,2.21807113683203
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium;Propionibacterium_freudenreichii,2.2045674609429082,0.020668950849834746,-0.32648000366200347,0.00015451349538822594,4.704021591568041
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium;Propionibacterium_propionicum,1.2749921443349557,0.015955979321118474,-0.3392212007745855,0.060053436537066886,1.9995591285672198
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Actinosynnema;Actinosynnema_mirum,1.6850997494942384,0.14245345131879947,-0.21041670274824992,0.0990884781789115,1.7341440697874868
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Amycolatopsis;Amycolatopsis_mediterranei,1.9649676369911864,0.00366782557264037,-0.4034671466386845,0.00038958114464559206,4.296376010786544
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia_dioxanivorans,2.4806341218239503,0.002116436540131815,-0.4246121834887069,9.033901966882994e-06,5.997140905699668
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Saccharomonospora;Saccharomonospora_viridis,2.4434858845955567,0.002291951713659361,-0.42163070238838485,2.6419997916668547e-06,6.586751921381545
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Saccharopolyspora;Saccharopolyspora_erythraea,1.5125159310585694,0.07040485426810415,-0.2580472322841176,0.2260508566156689,1.251194686833165
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Thermobispora;Thermobispora_bispora,2.0629787730461797,0.0035096776357112715,-0.40521262439268113,0.002099790060796209,3.5579838675186806
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Sanguibacteraceae;Sanguibacter;Sanguibacter_keddieii,2.172373204160376,0.00012568995017561853,-0.5159217537361955,0.00024366445084458987,4.502740672601077
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Segniliparaceae;Segniliparus;Segniliparus_rotundus,1.5538817333466248,0.16004103584063847,-0.20174062236381549,0.024088036520858037,2.451202454650976
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Kitasatospora;Kitasatospora_setae,2.607265739370032,0.0002703601182350151,-0.49355955710238886,0.00014341845514959288,4.7370605588149415
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces,1.8640396284348208,0.009391550880876237,-0.36385384260348574,0.019042517609113543,2.5626074056336625
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;Streptomyces_avermitilis,2.5056531714684205,0.004252192518931289,-0.39754442318793354,0.006639547530064269,3.0465566209440404
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;Streptomyces_bingchenggensis,2.2587118434197144,0.00025691636362564776,-0.4950975455830391,0.0005409033935383533,4.152478056808186
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;Streptomyces_cattleya,0.4476782368904786,0.7236037248870179,0.05127721125604879,0.7628219782838823,-0.3061471075442033
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;Streptomyces_coelicolor,2.3174956130272584,0.0031184840780073713,-0.4098479086543549,0.008676906153752913,2.925559121297665
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;Streptomyces_flavigriseus,1.6933435189015107,0.08210574038637715,-0.2482881965792041,0.2647054420437795,1.1492736290031251
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;Streptomyces_griseus,2.5110261725670533,0.0014053551485376375,-0.4395258355813794,0.0010756294148763232,3.851480186903521
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;Streptomyces_hygroscopicus,2.145371763635321,0.0011538858685104748,-0.4464745777224604,0.004171415304757422,3.2544892701662267
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;Streptomyces_scabiei,2.517467288900061,1.8225521810164264e-05,-0.5661921415158813,3.415978883395848e-05,5.3814090937504275
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;Streptomyces_venezuelae,1.8366691159493165,0.08948860147201303,-0.2426812438697389,0.07893553108351048,1.856649096685544
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;Streptomyces_violaceiniger,2.1887467192894645,0.004218812848080115,-0.39786284269336414,0.017112281941358568,2.61276708533904
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangiaceae;Streptosporangium;Streptosporangium_roseum,2.624051361013098,1.1262993889648548e-05,-0.5775540364033841,4.422176626959049e-06,6.337073694010286
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Thermomonosporaceae;Thermomonospora;Thermomonospora_curvata,2.390670804906531,0.003505606084845565,-0.40525846980997965,0.0015896348004203595,3.6802723879718324
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Tropheryma;Tropheryma_whipplei,-0.09610995776589347,0.36769584588187854,-0.1301407320537236,0.00375570091769608,3.3011391119215365
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Tsukamurellaceae;Tsukamurella;Tsukamurella_paurometabola,2.280295042920752,0.200381702730756,-0.1841898280555474,0.16392386750822352,1.447979745953076
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_adolescentis,-2.4581187678092284,0.2693749878887852,-0.15922854069350878,0.8288267632045146,-0.21920660862186664
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_animalis,-2.906813473772363,0.8540660819333377,-0.026682294156404746,0.4695688716487707,-0.7379383244427671
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_asteroides,0.6387337135559754,0.0012732648733012025,-0.44302294652580415,0.0010643755095158113,3.8560863022861014
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_bifidum,-3.37164482600625,0.6659028392650179,-0.06258566358192894,0.48819596151339906,-0.7069206054043738
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_breve,-0.8223315191977782,0.08612841750539522,-0.2451864378052113,0.18196241477876535,1.3854591841295363
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_catenulatum,-0.9270735693686768,0.2896336944506425,-0.15273699921330877,0.22837073854276957,1.2447175691085084
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_dentium,0.9902789580113128,0.3668606224842883,-0.13036585852795685,0.16520853655299214,1.443347616543578
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_gallicum,0.02918675415579841,0.3106715197924223,-0.14630204259518242,0.24967543144135848,1.187472202241561
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_longum,-1.114332289766626,0.12148580305071917,-0.2218726725538229,0.3252607868844092,1.0098388375159748
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_pseudocatenulatum,0.02464166157309577,0.00798765334129369,-0.3710236160498187,0.055164867517986896,2.0430873531229774
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;Gardnerella_vaginalis,2.297915129590674,0.04181876859854183,-0.2889736958831235,0.07686449532079169,1.8707451342187635
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Atopobium;Atopobium_parvulum,1.7625628399140076,0.26225783782381556,-0.1615856862771536,0.23504902107525513,1.2263498614899355
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Atopobium;Atopobium_rimae,0.6431646036392884,0.2926043793488423,-0.15181038790927145,0.8594528898295903,0.17949051913354475
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella_aerofaciens,0.4312086986786561,0.12142717664251201,-0.22190672211461168,0.08312497442455144,1.8291001995631049
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Coriobacterium;Coriobacterium_glomerans,-2.8425520373099613,0.6206220726933117,-0.0717229882351845,0.32489064401668033,-1.0106320155581319
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Cryptobacterium;Cryptobacterium_curtum,-0.2645413590186401,0.03329628518536196,-0.3015943692564548,0.03045884914711235,2.3382876615481316
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Eggerthella,-0.6774081898444457,0.07236696746205024,-0.2563254028015095,0.16907202731180718,1.429591187350364
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Eggerthella;Eggerthella_lenta,0.3147691177612977,0.012222662440578113,-0.35184078163620175,0.033247752731954995,2.2956469588958868
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Olsenella;Olsenella_uli,0.21454587452475596,0.020764717117092133,-0.326247789676086,0.20773057688167082,1.3042419872322566
Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Slackia;Slackia_heliotrinireducens,-1.0593112421744628,0.1031365166985532,-0.23320137276035602,0.3162066595848868,1.0294265089178085
Bacteria;Actinobacteria;Actinobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter;Rubrobacter_xylanophilus,0.7824553536659913,0.04336448709219157,-0.2869160551183611,0.08910429815173139,1.7918137209860907
Bacteria;Actinobacteria;Actinobacteria;Solirubrobacterales;Conexibacteraceae;Conexibacter;Conexibacter_woesei,2.572558669973059,0.00035317287367660444,-0.48538159446628704,0.00023035085272507056,4.527510967303126
Bacteria;Aquificae;Aquificae;Aquificales;Aquificaceae;Aquifex;Aquifex_aeolicus,-4.042579026293115,0.32870179334593697,-0.14100547956375695,,
Bacteria;Aquificae;Aquificae;Aquificales;Aquificaceae;Caldariibacterium;Hydrogenobacter_thermophilus,0.22760572903220225,1.0,,,
Bacteria;Aquificae;Aquificae;Aquificales;Aquificaceae;Hydrogenivirga,0.448811261583014,0.0577923437345546,-0.2701350118000934,0.016966797864754482,2.6167616523451978
Bacteria;Aquificae;Aquificae;Aquificales;Aquificaceae;Hydrogenobaculum,-1.4172018481009765,0.23472019475878528,-0.17113455371824493,0.32987680092112504,1.0
Bacteria;Aquificae;Aquificae;Aquificales;Aquificaceae;Thermocrinis;Thermocrinis_albus,-0.18496438987191155,0.6019195821140626,0.07557723911483794,0.32987680092112504,-0.9999999999999999
Bacteria;Aquificae;Aquificae;Aquificales;Desulfurobacteriaceae;Desulfurobacterium;Desulfurobacterium_thermolithotrophum,-2.4960680914634032,0.6879636102986133,0.05822204201354392,0.315515945563688,-1.0309370034575243
Bacteria;Aquificae;Aquificae;Aquificales;Desulfurobacteriaceae;Thermovibrio;Thermovibrio_ammonificans,-1.316617102693872,0.16276319435658432,-0.20046132690384014,0.2191085344453362,1.2708892802683394
Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Persephonella;Persephonella_marina,-2.0717452479117675,0.09547796669072751,-0.2383920414759091,0.5939299372711155,0.5422794481575772
Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium,-5.270882458757715,0.34085690786110645,-0.1375372130018969,0.2784711285189523,-1.1156811825500024
Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;Sulfurihydrogenibium_azorense,-1.7213266802542968,0.1750935464803109,-0.1948543285740796,0.47345596952789837,0.7314062662558865
Bacteria;Aquificae;Aquificae;Aquificales;Hydrogenothermaceae;Sulfurihydrogenibium;Sulfurihydrogenibium_yellowstonense,-0.9996839476340575,0.14911570780419464,-0.20704175462055677,0.43604824769629824,0.7956772065907931
Bacteria;Bacteroidetes;Bacteroidetes_Order_II._Incertae_sedis;Rhodothermaceae;Rhodothermus;Rhodothermus_marinus,1.8062520908600528,0.000896622245796927,-0.45515782408638034,0.00035868925008397554,4.332647649715251
Bacteria;Bacteroidetes;Bacteroidetes_Order_II._Incertae_sedis;Rhodothermaceae;Salinibacter;Salinibacter_ruber,0.5989666270500855,0.14691274692427778,-0.2081451325646202,0.12908306748532627,1.586701162063403
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,-2.865206570696192,0.785991821721579,-0.039379731993678425,0.5010099700118276,-0.6859824478978274
